Código do Município (IBGE);Município;Ano;População Total Urbana;Volume de esgoto produzido - 1000 m³;Volume de esgotos coletado - 1000 m³;Volume de esgotos tratado - 1000 m³
5210562.0;Itaguari;2011;4083;193.74;0.0;0.0
5210604.0;Itaguaru;2011;4891;232.08;0.0;0.0
5210802.0;Itajá;2011;4529;214.9;0.0;0.0
5210901.0;Itapaci;2011;16979;805.65;0.0;0.0
5211008.0;Itapirapuã;2011;6864;325.7;0.0;0.0
5211206.0;Itapuranga;2011;23545;1117.21;756.1;756.1
5211305.0;Itarumã;2011;5747;272.7;0.0;0.0
5211404.0;Itauçu;2011;7763;368.35;268.98;268.98
5211503.0;Itumbiara;2011;84657;4016.97;3882.38;3859.08
5211602.0;Ivolândia;2011;2381;112.98;0.0;0.0
5211701.0;Jandaia;2011;5552;263.44;0.0;0.0
5211800.0;Jaraguá;2011;38399;1822.03;224.18;224.13
5211909.0;Jataí;2011;80331;3811.71;2804.49;2802.25
5212006.0;Jaupaci;2011;2697;127.97;0.0;0.0
5212055.0;Jesúpolis;2011;2089;99.12;0.0;0.0
5212105.0;Joviânia;2011;6441;305.63;288.65;288.65
5212204.0;Jussara;2011;17231;817.61;582.7;582.7
5212253.0;Lagoa Santa;2011;1155;54.8;35.5;35.5
5212303.0;Leopoldo de Bulhões;2011;7124;338.03;0.0;0.0
5212501.0;Luziânia;2011;159901;7587.3;1032.77;1032.77
5212600.0;Mairipotaba;2011;2141;101.59;0.0;0.0
5212709.0;Mambaí;2011;6344;301.02;0.0;0.0
5212808.0;Mara Rosa;2011;9525;451.96;205.91;205.91
5212907.0;Marzagão;2011;1881;89.25;0.0;0.0
5212956.0;Matrinchã;2011;3978;188.76;0.0;0.0
5213004.0;Maurilândia;2011;10579;501.97;0.0;0.0
5213053.0;Mimoso de Goiás;2011;2416;114.64;0.0;0.0
5213087.0;Minaçu;2011;27959;1326.65;1250.0;1250.0
5213103.0;Mineiros;2011;48759;2313.61;0.0;0.0
5213400.0;Moiporá;2011;1573;74.64;0.0;0.0
5213509.0;Monte Alegre de Goiás;2011;7037;333.91;0.0;0.0
5213707.0;Montes Claros de Goiás;2011;7211;342.16;0.0;0.0
5213756.0;Montividiu;2011;9742;462.26;20.96;20.96
5213772.0;Montividiu do Norte;2011;3745;177.7;0.0;0.0
5213806.0;Morrinhos;2011;37743;1790.91;1007.2;1007.2
5213855.0;Morro Agudo de Goiás;2011;2118;100.5;0.0;0.0
5213905.0;Mossâmedes;2011;4465;211.86;0.0;0.0
5214002.0;Mozarlândia;2011;12255;581.5;0.0;0.0
5214051.0;Mundo Novo;2011;5697;270.32;0.0;0.0
5214101.0;Mutunópolis;2011;3468;164.56;0.0;0.0
5214408.0;Nazário;2011;7195;341.4;0.0;0.0
5214507.0;Nerópolis;2011;22249;1055.72;0.0;0.0
5214606.0;Niquelândia;2011;38510;1827.3;2.7;2.7
5214705.0;Nova América;2011;2045;97.04;0.0;0.0
5214804.0;Nova Aurora;2011;1870;88.73;0.0;0.0
5214838.0;Nova Crixás;2011;10828;513.79;0.0;0.0
5214861.0;Nova Glória;2011;7652;363.09;0.0;0.0
5214879.0;Nova Iguaçu de Goiás;2011;2557;121.33;0.0;0.0
5214903.0;Nova Roma;2011;3116;147.85;0.0;0.0
5215009.0;Nova Veneza;2011;7458;353.88;0.0;0.0
5215207.0;Novo Brasil;2011;3131;148.57;0.0;0.0
5215231.0;Novo Gama;2011;87221;4138.64;618.86;618.86
5215256.0;Novo Planalto;2011;3607;171.15;0.0;0.0
5215306.0;Orizona;2011;12997;616.71;0.0;0.0
5215405.0;Ouro Verde de Goiás;2011;3619;171.72;0.0;0.0
5215504.0;Ouvidor;2011;5019;238.15;0.0;0.0
5215603.0;Padre Bernardo;2011;25411;1205.75;271.28;271.28
5215652.0;Palestina de Goiás;2011;3048;144.63;0.0;0.0
5215702.0;Palmeiras de Goiás;2011;21453;1017.94;834.52;834.52
5215801.0;Palmelo;2011;2110;100.12;0.0;0.0
5215900.0;Palminópolis;2011;3211;152.36;0.0;0.0
5216007.0;Panamá;2011;2415;114.59;0.0;0.0
5216304.0;Paranaiguara;2011;8279;392.84;800.0;0.0
5216403.0;Paraúna;2011;9810;465.48;347.9;347.9
5216452.0;Perolândia;2011;2674;126.88;0.0;0.0
5216809.0;Petrolina de Goiás;2011;9277;440.19;0.0;0.0
5216908.0;Pilar de Goiás;2011;2464;116.92;0.0;0.0
5217104.0;Piracanjuba;2011;21725;1030.85;554.08;554.08
5217203.0;Piranhas;2011;10101;479.29;0.0;0.0
5217302.0;Pirenópolis;2011;20894;991.42;0.0;0.0
5217401.0;Pires do Rio;2011;26144;1240.53;380.57;380.57
5217609.0;Planaltina;2011;74270;3524.11;732.82;732.82
5217708.0;Pontalina;2011;15497;735.33;327.34;327.34
5218003.0;Porangatu;2011;38433;1823.65;0.0;0.0
5218052.0;Porteirão;2011;3058;145.1;0.0;0.0
5218102.0;Portelândia;2011;3476;164.94;0.0;0.0
5218300.0;Posse;2011;28742;1363.81;601.02;601.02
5218391.0;Professor Jamil;2011;2912;138.17;0.0;0.0
5218508.0;Quirinópolis;2011;39488;1873.71;1792.37;1792.37
5218607.0;Rialma;2011;9522;451.82;0.0;0.0
5218706.0;Rianápolis;2011;4137;196.3;0.0;0.0
5218789.0;Rio Quente;2011;3074;145.86;0.0;0.0
5218805.0;Rio Verde;2011;163442;7755.32;4257.76;4257.76
5218904.0;Rubiataba;2011;17136;813.1;10.06;9.9
5219001.0;Sanclerlândia;2011;6818;323.51;0.0;0.0
5219100.0;Santa Bárbara de Goiás;2011;5246;248.92;0.0;0.0
5219209.0;Santa Cruz de Goiás;2011;2814;133.52;0.0;0.0
5219258.0;Santa Fé de Goiás;2011;4346;206.22;0.0;0.0
5219308.0;Santa Helena de Goiás;2011;33061;1568.74;1665.65;1665.32
5219357.0;Santa Isabel;2011;3334;158.2;0.0;0.0
5219407.0;Santa Rita do Araguaia;2011;6378;302.64;0.0;0.0
5219456.0;Santa Rita do Novo Destino;2011;2874;136.37;0.0;0.0
5219506.0;Santa Rosa de Goiás;2011;2582;122.52;0.0;0.0
5219605.0;Santa Tereza de Goiás;2011;3558;168.83;0.0;0.0
5219704.0;Santa Terezinha de Goiás;2011;9183;435.73;0.0;0.0
5219712.0;Santo Antônio da Barra;2011;4018;190.65;0.0;0.0
5219738.0;Santo Antônio de Goiás;2011;4357;206.74;0.0;0.0
5219753.0;Santo Antônio do Descoberto;2011;57893;2747.02;636.12;636.12
5219803.0;São Domingos;2011;10291;488.31;0.0;0.0
5219902.0;São Francisco de Goiás;2011;5532;262.49;0.0;0.0
5220009.0;São João d'Aliança;2011;9504;450.96;0.0;0.0
5220058.0;São João da Paraúna;2011;1501;71.22;64.13;64.13
0.0;São Luis de Montes Belos;2011;27370;1298.71;0.0;0.0
5220157.0;São Luiz do Norte;2011;4205;199.53;0.0;0.0
5220207.0;São Miguel do Araguaia;2011;20084;952.99;237.25;237.25
5220264.0;São Miguel do Passa Quatro;2011;3411;161.85;0.0;0.0
5220280.0;São Patrício;2011;1799;85.36;0.0;0.0
5220405.0;São Simão;2011;15673;743.68;1550.0;0.0
5220454.0;Senador Canedo;2011;78415;3720.79;0.0;0.0
5220504.0;Serranópolis;2011;6825;323.85;0.0;0.0
5220603.0;Silvânia;2011;17328;822.21;366.18;366.18
5220686.0;Simolândia;2011;5902;280.05;0.0;0.0
5220702.0;Sítio d'Abadia;2011;2560;121.47;0.0;0.0
5221007.0;Taquaral de Goiás;2011;3193;151.51;0.0;0.0
5221080.0;Teresina de Goiás;2011;2752;130.58;0.0;0.0
5221197.0;Terezópolis de Goiás;2011;6025;285.89;0.0;0.0
5221304.0;Três Ranchos;2011;2544;120.71;0.0;0.0
5221403.0;Trindade;2011;95938;4552.26;1821.05;1821.05
5221452.0;Trombas;2011;3117;147.9;0.0;0.0
5221502.0;Turvânia;2011;4348;206.31;0.0;0.0
5221551.0;Turvelândia;2011;4032;191.32;0.0;0.0
5221577.0;Uirapuru;2011;2640;125.27;0.0;0.0
5221601.0;Uruaçu;2011;33578;1593.28;576.61;576.61
5221700.0;Uruana;2011;12475;591.94;26.66;0.0
5221809.0;Urutaí;2011;2773;131.58;0.0;0.0
5221858.0;Valparaíso de Goiás;2011;122711;5822.64;1686.86;1686.86
5221908.0;Varjão;2011;3313;157.2;0.0;0.0
5222005.0;Vianópolis;2011;11416;541.69;0.0;0.0
5222054.0;Vicentinópolis;2011;6749;320.24;0.0;0.0
5222203.0;Vila Boa;2011;4375;207.59;0.0;0.0
5222302.0;Vila Propício;2011;4690;222.54;0.0;0.0
5200050.0;Abadia de Goiás;2012;6468;306.91;90.18;90.18
5200100.0;Abadiânia;2012;14814;702.92;368.0;338.0
5200134.0;Acreúna;2012;18579;881.57;318.81;318.81
5200159.0;Adelândia;2012;2239;106.24;0.0;0.0
5200175.0;Água Fria de Goiás;2012;4680;222.07;0.0;0.0
5200209.0;Água Limpa;2012;1792;85.03;0.0;0.0
5200258.0;Águas Lindas de Goiás;2012;151214;7175.1;0.0;0.0
5200308.0;Alexânia;2012;22015;1044.61;0.0;0.0
5200506.0;Aloândia;2012;1841;87.36;0.0;0.0
5200555.0;Alto Horizonte;2012;4333;205.6;0.0;0.0
5200605.0;Alto Paraíso de Goiás;2012;6313;299.55;0.0;0.0
5200803.0;Alvorada do Norte;2012;7371;349.75;15.62;0.0
5200829.0;Amaralina;2012;3150;149.47;0.0;0.0
5200852.0;Americano do Brasil;2012;5051;239.67;0.0;0.0
5200902.0;Amorinópolis;2012;3186;151.18;0.0;0.0
5201108.0;Anápolis;2012;309105;14667.03;8766.02;8766.02
5201207.0;Anhanguera;2012;938;44.51;0.0;0.0
5201306.0;Anicuns;2012;18476;876.69;361.85;361.85
5201405.0;Aparecida de Goiânia;2012;428172;20316.76;4364.52;3083.54
5201454.0;Aparecida do Rio Doce;2012;2194;104.11;99.28;99.28
5201504.0;Aporé;2012;3485;165.36;0.0;0.0
5201603.0;Araçu;2012;3388;160.76;0.0;0.0
5201702.0;Aragarças;2012;16761;795.31;0.0;0.0
5201801.0;Aragoiânia;2012;7818;370.96;0.0;0.0
5202155.0;Araguapaz;2012;6808;323.04;160.48;160.48
5202353.0;Arenópolis;2012;2860;135.71;0.0;0.0
5202502.0;Aruanã;2012;7095;336.66;0.0;0.0
5202601.0;Aurilândia;2012;3216;152.6;0.0;0.0
5202809.0;Avelinópolis;2012;2204;104.58;0.0;0.0
5203104.0;Baliza;2012;3551;168.49;0.0;0.0
5203203.0;Barro Alto;2012;8206;389.37;0.0;0.0
5203302.0;Bela Vista de Goiás;2012;22898;1086.51;436.8;436.8
5203401.0;Bom Jardim de Goiás;2012;7653;363.13;0.0;0.0
5203500.0;Bom Jesus de Goiás;2012;19323;916.88;521.73;521.73
5203559.0;Bonfinópolis;2012;7102;336.99;0.0;0.0
5203575.0;Bonópolis;2012;3286;155.92;0.0;0.0
5203609.0;Brazabrantes;2012;2981;141.45;0.0;0.0
5203807.0;Britânia;2012;5005;237.49;50.77;50.77
5203906.0;Buriti Alegre;2012;8220;390.04;90.09;0.0
5203939.0;Buriti de Goiás;2012;2298;109.04;0.0;0.0
5203962.0;Buritinópolis;2012;2990;141.88;0.0;0.0
5204003.0;Cabeceiras;2012;6721;318.91;0.0;0.0
5204102.0;Cachoeira Alta;2012;9788;464.44;345.6;0.0
5204201.0;Cachoeira de Goiás;2012;1268;60.17;0.0;0.0
5204250.0;Cachoeira Dourada;2012;7416;351.89;221.4;221.4
5204300.0;Caçu;2012;12362;586.58;545.54;545.54
5204409.0;Caiapônia;2012;15414;731.39;384.35;384.35
5204508.0;Caldas Novas;2012;66467;3153.86;0.0;0.0
5204557.0;Caldazinha;2012;3066;145.48;0.0;0.0
5204607.0;Campestre de Goiás;2012;3088;146.53;0.0;0.0
5204656.0;Campinaçu;2012;3294;156.3;0.0;0.0
5204706.0;Campinorte;2012;10232;485.51;0.0;0.0
5204805.0;Campo Alegre de Goiás;2012;5681;269.56;0.0;0.0
5204854.0;Campo Limpo de Goiás;2012;5847;277.44;0.0;0.0
5204904.0;Campos Belos;2012;16808;797.54;451.23;451.23
5204953.0;Campos Verdes;2012;4119;195.45;0.0;0.0
5205000.0;Carmo do Rio Verde;2012;8213;389.71;0.0;0.0
5205059.0;Castelândia;2012;3252;154.31;0.0;0.0
5205109.0;Catalão;2012;81264;3855.98;3627.0;3627.0
5205208.0;Caturaí;2012;4279;203.04;0.0;0.0
5205307.0;Cavalcante;2012;8513;403.94;0.0;0.0
5205406.0;Ceres;2012;18892;896.43;614.93;614.93
5205455.0;Cezarina;2012;6953;329.92;0.0;0.0
5205471.0;Chapadão do Céu;2012;6760;320.76;368.0;368.0
5205497.0;Cidade Ocidental;2012;52604;2496.06;1112.15;1112.15
5205513.0;Cocalzinho de Goiás;2012;16095;763.71;0.0;0.0
5205521.0;Colinas do Sul;2012;3156;149.75;0.0;0.0
5205703.0;Córrego do Ouro;2012;2330;110.56;0.0;0.0
5205802.0;Corumbá de Goiás;2012;9447;448.26;0.0;0.0
5205901.0;Corumbaíba;2012;7595;360.38;269.11;269.11
5206206.0;Cristalina;2012;43757;2076.27;492.26;492.26
5206305.0;Cristianópolis;2012;2649;125.7;0.0;0.0
5206404.0;Crixás;2012;14378;682.24;0.0;0.0
5206503.0;Cromínia;2012;3196;151.65;0.0;0.0
5206602.0;Cumari;2012;2657;126.07;85.0;0.0
5206701.0;Damianópolis;2012;2971;140.97;0.0;0.0
5206800.0;Damolândia;2012;2504;118.81;0.0;0.0
5206909.0;Davinópolis;2012;1859;88.21;0.0;0.0
5207105.0;Diorama;2012;2236;106.1;0.0;0.0
5208301.0;Divinópolis de Goiás;2012;4452;211.25;0.0;0.0
5207253.0;Doverlândia;2012;7035;333.81;0.0;0.0
5207352.0;Edealina;2012;3361;159.48;0.0;0.0
5207402.0;Edéia;2012;10314;489.4;130.44;130.44
5207501.0;Estrela do Norte;2012;2987;141.73;0.0;0.0
5207535.0;Faina;2012;6246;296.37;0.0;0.0
5207600.0;Fazenda Nova;2012;5603;265.86;0.0;0.0
5207808.0;Firminópolis;2012;10684;506.96;0.0;0.0
5207907.0;Flores de Goiás;2012;11515;546.39;0.0;0.0
5208004.0;Formosa;2012;93289;4426.56;1911.89;1911.89
5208103.0;Formoso;2012;4313;204.65;0.0;0.0
5208152.0;Gameleira de Goiás;2012;3049;144.68;0.0;0.0
5208400.0;Goianápolis;2012;9660;458.37;0.0;0.0
5208509.0;Goiandira;2012;4794;227.48;0.0;0.0
5208608.0;Goianésia;2012;55183;2618.43;1575.97;1575.97
5208707.0;Goiânia;2012;1204258;57142.04;64960.54;50526.31
5208806.0;Goianira;2012;32158;1525.9;269.44;269.44
5208905.0;Goiás;2012;22000;1043.9;361.55;361.55
5209101.0;Goiatuba;2012;29523;1400.87;477.66;477.66
5209150.0;Gouvelândia;2012;4596;218.08;0.0;0.0
5209200.0;Guapó;2012;12635;599.53;347.26;347.26
5209291.0;Guaraíta;2012;2088;99.08;0.0;0.0
5209408.0;Guarani de Goiás;2012;3787;179.69;0.0;0.0
5209457.0;Guarinos;2012;2001;94.95;0.0;0.0
5209606.0;Heitoraí;2012;3242;153.83;0.0;0.0
5209705.0;Hidrolândia;2012;16297;773.29;0.0;0.0
5209804.0;Hidrolina;2012;3567;169.25;0.0;0.0
5209903.0;Iaciara;2012;11419;541.83;0.0;0.0
5209937.0;Inaciolândia;2012;5208;247.12;0.0;0.0
5209952.0;Indiara;2012;12613;598.49;0.0;0.0
5210000.0;Inhumas;2012;44154;2095.11;1057.71;1057.71
5210109.0;Ipameri;2012;22621;1073.37;0.0;0.0
5210158.0;Ipiranga de Goiás;2012;2571;121.99;0.0;0.0
5210208.0;Iporá;2012;28234;1339.7;415.16;415.16
5210307.0;Israelândia;2012;2591;122.94;0.0;0.0
5210406.0;Itaberaí;2012;32958;1563.86;626.23;626.23
5210562.0;Itaguari;2012;4092;194.17;0.0;0.0
5210604.0;Itaguaru;2012;4873;231.22;0.0;0.0
5210802.0;Itajá;2012;4490;213.05;200.0;0.0
5210901.0;Itapaci;2012;17283;820.08;0.0;0.0
5211008.0;Itapirapuã;2012;6662;316.11;0.0;0.0
5211206.0;Itapuranga;2012;23505;1115.31;807.93;807.93
5211305.0;Itarumã;2012;5804;275.4;0.0;0.0
5211404.0;Itauçu;2012;7782;369.26;278.75;278.75
5211503.0;Itumbiara;2012;85426;4053.46;4450.09;4418.94
5211602.0;Ivolândia;2012;2360;111.98;0.0;0.0
5211701.0;Jandaia;2012;5542;262.97;0.0;0.0
5211800.0;Jaraguá;2012;38975;1849.36;257.22;257.06
5211909.0;Jataí;2012;81172;3851.61;2949.65;2824.59
5212006.0;Jaupaci;2012;2687;127.5;0.0;0.0
5212055.0;Jesúpolis;2012;2101;99.69;0.0;0.0
5212105.0;Joviânia;2012;6456;306.34;313.41;313.41
5212204.0;Jussara;2012;17173;814.86;616.16;616.16
5212253.0;Lagoa Santa;2012;1178;55.9;42.71;42.71
5212303.0;Leopoldo de Bulhões;2012;7132;338.41;0.0;0.0
5212501.0;Luziânia;2012;162144;7693.73;1091.5;1091.5
5212600.0;Mairipotaba;2012;2139;101.5;0.0;0.0
5212709.0;Mambaí;2012;6481;307.52;0.0;0.0
5212808.0;Mara Rosa;2012;9439;447.88;215.87;215.87
5212907.0;Marzagão;2012;1891;89.73;0.0;0.0
5212956.0;Matrinchã;2012;3970;188.38;0.0;0.0
5213004.0;Maurilândia;2012;10750;510.09;0.0;0.0
5213053.0;Mimoso de Goiás;2012;2408;114.26;46.2;46.2
5213087.0;Minaçu;2012;27794;1318.83;1250.0;1250.0
5213103.0;Mineiros;2012;49692;2357.89;0.0;0.0
5213400.0;Moiporá;2012;1556;73.83;0.0;0.0
5213509.0;Monte Alegre de Goiás;2012;7094;336.61;0.0;0.0
5213707.0;Montes Claros de Goiás;2012;7211;342.16;0.0;0.0
5213756.0;Montividiu;2012;9932;471.27;249.47;249.47
5213772.0;Montividiu do Norte;2012;3767;178.74;0.0;0.0
5213806.0;Morrinhos;2012;38043;1805.14;1201.5;1201.5
5213855.0;Morro Agudo de Goiás;2012;2109;100.07;0.0;0.0
5213905.0;Mossâmedes;2012;4413;209.4;0.0;0.0
5214002.0;Mozarlândia;2012;12404;588.57;0.0;0.0
5214051.0;Mundo Novo;2012;5585;265.01;0.0;0.0
5214101.0;Mutunópolis;2012;3460;164.18;0.0;0.0
5214408.0;Nazário;2012;7279;345.39;0.0;0.0
5214507.0;Nerópolis;2012;22627;1073.65;0.0;0.0
5214606.0;Niquelândia;2012;38764;1839.35;104.69;103.45
5214705.0;Nova América;2012;2050;97.27;0.0;0.0
5214804.0;Nova Aurora;2012;1880;89.21;0.0;0.0
5214838.0;Nova Crixás;2012;10887;516.59;0.0;0.0
5214861.0;Nova Glória;2012;7623;361.71;0.0;0.0
5214879.0;Nova Iguaçu de Goiás;2012;2563;121.61;0.0;0.0
5214903.0;Nova Roma;2012;3100;147.1;0.0;0.0
5215009.0;Nova Veneza;2012;7573;359.34;0.0;0.0
5215207.0;Novo Brasil;2012;3087;146.48;0.0;0.0
5215231.0;Novo Gama;2012;88606;4204.35;864.82;864.82
5215256.0;Novo Planalto;2012;3644;172.91;0.0;0.0
5215306.0;Orizona;2012;13080;620.65;0.0;0.0
5215405.0;Ouro Verde de Goiás;2012;3598;170.73;0.0;0.0
5215504.0;Ouvidor;2012;5099;241.95;0.0;0.0
5215603.0;Padre Bernardo;2012;25823;1225.3;347.76;347.76
5215652.0;Palestina de Goiás;2012;3052;144.82;0.0;0.0
5215702.0;Palmeiras de Goiás;2012;21823;1035.5;882.35;882.35
5215801.0;Palmelo;2012;2111;100.17;0.0;0.0
5215900.0;Palminópolis;2012;3211;152.36;0.0;0.0
5216007.0;Panamá;2012;2408;114.26;0.0;0.0
5216304.0;Paranaiguara;2012;8340;395.73;720.0;0.0
5216403.0;Paraúna;2012;9812;465.58;428.07;428.07
5216452.0;Perolândia;2012;2686;127.45;0.0;0.0
5216809.0;Petrolina de Goiás;2012;9271;439.91;0.0;0.0
5216908.0;Pilar de Goiás;2012;2426;115.11;0.0;0.0
5217104.0;Piracanjuba;2012;21657;1027.62;736.56;736.56
5217203.0;Piranhas;2012;10033;476.07;0.0;0.0
5217302.0;Pirenópolis;2012;21012;997.02;0.0;0.0
5217401.0;Pires do Rio;2012;26315;1248.65;403.05;403.05
5217609.0;Planaltina;2012;74802;3549.35;850.59;850.59
5217708.0;Pontalina;2012;15536;737.18;377.9;377.9
5218003.0;Porangatu;2012;38619;1832.47;0.0;0.0
5218052.0;Porteirão;2012;3094;146.81;0.0;0.0
5218102.0;Portelândia;2012;3486;165.41;0.0;0.0
5218300.0;Posse;2012;29104;1380.98;661.82;661.82
5218391.0;Professor Jamil;2012;3002;142.44;0.0;0.0
5218508.0;Quirinópolis;2012;39937;1895.01;1976.86;1976.86
5218607.0;Rialma;2012;9544;452.86;0.0;0.0
5218706.0;Rianápolis;2012;4150;196.92;0.0;0.0
5218789.0;Rio Quente;2012;3156;149.75;0.0;0.0
5218805.0;Rio Verde;2012;167456;7945.79;4648.98;4648.98
5218904.0;Rubiataba;2012;17192;815.76;399.78;399.46
5219001.0;Sanclerlândia;2012;6820;323.61;0.0;0.0
5219100.0;Santa Bárbara de Goiás;2012;5300;251.49;0.0;0.0
5219209.0;Santa Cruz de Goiás;2012;2792;132.48;0.0;0.0
5219258.0;Santa Fé de Goiás;2012;4392;208.4;0.0;0.0
5219308.0;Santa Helena de Goiás;2012;33190;1574.87;2057.08;2057.08
5219357.0;Santa Isabel;2012;3341;158.53;0.0;0.0
5219407.0;Santa Rita do Araguaia;2012;6502;308.52;0.0;0.0
5219456.0;Santa Rita do Novo Destino;2012;2885;136.89;0.0;0.0
5219506.0;Santa Rosa de Goiás;2012;2539;120.48;0.0;0.0
5219605.0;Santa Tereza de Goiás;2012;3511;166.6;0.0;0.0
5219704.0;Santa Terezinha de Goiás;2012;9068;430.28;0.0;0.0
5219712.0;Santo Antônio da Barra;2012;4044;191.89;0.0;0.0
5219738.0;Santo Antônio de Goiás;2012;4464;211.82;0.0;0.0
5219753.0;Santo Antônio do Descoberto;2012;58655;2783.18;716.97;716.97
5219803.0;São Domingos;2012;10401;493.53;0.0;0.0
5219902.0;São Francisco de Goiás;2012;5538;262.78;0.0;0.0
5220009.0;São João d'Aliança;2012;9741;462.21;0.0;0.0
5220058.0;São João da Paraúna;2012;1479;70.18;59.24;59.24
0.0;São Luis de Montes Belos;2012;27616;1310.38;0.0;0.0
5220157.0;São Luiz do Norte;2012;4240;201.19;0.0;0.0
5220207.0;São Miguel do Araguaia;2012;20049;951.33;261.77;261.77
5220264.0;São Miguel do Passa Quatro;2012;3430;162.75;0.0;0.0
5220280.0;São Patrício;2012;1802;85.5;0.0;0.0
5220405.0;São Simão;2012;15910;754.93;1800.0;0.0
5220454.0;Senador Canedo;2012;80517;3820.53;0.0;0.0
5220504.0;Serranópolis;2012;6896;327.22;0.0;0.0
5220603.0;Silvânia;2012;17419;826.53;489.27;489.27
5220686.0;Simolândia;2012;5922;281.0;0.0;0.0
5220702.0;Sítio d'Abadia;2012;2570;121.95;0.0;0.0
5221007.0;Taquaral de Goiás;2012;3191;151.41;0.0;0.0
5221080.0;Teresina de Goiás;2012;2782;132.01;0.0;0.0
5221197.0;Terezópolis de Goiás;2012;6126;290.68;0.0;0.0
5221304.0;Três Ranchos;2012;2544;120.71;0.0;0.0
5221403.0;Trindade;2012;97482;4625.52;1870.94;1870.94
5221452.0;Trombas;2012;3119;148.0;0.0;0.0
5221502.0;Turvânia;2012;4329;205.41;0.0;0.0
5221551.0;Turvelândia;2012;4091;194.12;0.0;0.0
5221577.0;Uirapuru;2012;2633;124.94;0.0;0.0
5221601.0;Uruaçu;2012;33807;1604.14;717.99;717.99
5221700.0;Uruana;2012;12469;591.65;28.48;0.0
5221809.0;Urutaí;2012;2771;131.48;0.0;0.0
5221858.0;Valparaíso de Goiás;2012;125268;5943.97;1827.17;1827.17
5221908.0;Varjão;2012;3323;157.68;0.0;0.0
5222005.0;Vianópolis;2012;11500;545.68;0.0;0.0
5222054.0;Vicentinópolis;2012;6840;324.56;0.0;0.0
5222203.0;Vila Boa;2012;4472;212.2;0.0;0.0
5222302.0;Vila Propício;2012;4734;224.63;0.0;0.0
5200050.0;Abadia de Goiás;2013;6832;324.18;86.72;86.72
5200100.0;Abadiânia;2013;15643;742.26;0.0;0.0
5200134.0;Acreúna;2013;19291;915.36;308.97;308.97
5200159.0;Adelândia;2013;2302;109.23;0.0;0.0
5200175.0;Água Fria de Goiás;2013;4871;231.13;0.0;0.0
5200209.0;Água Limpa;2013;1824;86.55;0.0;0.0
5200258.0;Águas Lindas de Goiás;2013;160616;7621.23;0.0;0.0
5200308.0;Alexânia;2013;22995;1091.11;0.0;0.0
5200506.0;Aloândia;2013;1886;89.49;0.0;0.0
5200555.0;Alto Horizonte;2013;4640;220.17;0.0;0.0
5200605.0;Alto Paraíso de Goiás;2013;6556;311.08;0.0;0.0
5200803.0;Alvorada do Norte;2013;7627;361.9;14.57;0.0
5200829.0;Amaralina;2013;3273;155.3;0.0;0.0
5200852.0;Americano do Brasil;2013;5248;249.02;0.0;0.0
5200902.0;Amorinópolis;2013;3223;152.93;0.0;0.0
5201108.0;Anápolis;2013;322698;15312.02;9372.18;9372.18
5201207.0;Anhanguera;2013;976;46.31;0.0;0.0
5201306.0;Anicuns;2013;19136;908.0;354.24;354.24
5201405.0;Aparecida de Goiânia;2013;452008;21447.78;4624.16;3221.65
5201454.0;Aparecida do Rio Doce;2013;2258;107.14;100.05;100.05
5201504.0;Aporé;2013;3618;171.67;0.0;0.0
5201603.0;Araçu;2013;3451;163.75;0.0;0.0
5201702.0;Aragarças;2013;17396;825.44;0.0;0.0
5201801.0;Aragoiânia;2013;8223;390.18;0.0;0.0
5202155.0;Araguapaz;2013;7017;332.96;151.22;151.22
5202353.0;Arenópolis;2013;2871;136.23;0.0;0.0
5202502.0;Aruanã;2013;7525;357.06;17.78;8.09
5202601.0;Aurilândia;2013;3249;154.17;0.0;0.0
5202809.0;Avelinópolis;2013;2260;107.24;0.0;0.0
5203104.0;Baliza;2013;3789;179.79;0.0;0.0
5203203.0;Barro Alto;2013;8673;411.53;0.0;0.0
5203302.0;Bela Vista de Goiás;2013;24055;1141.41;451.36;451.36
5203401.0;Bom Jardim de Goiás;2013;7902;374.95;0.0;0.0
5203500.0;Bom Jesus de Goiás;2013;20296;963.05;840.01;840.01
5203559.0;Bonfinópolis;2013;7511;356.4;0.0;0.0
5203575.0;Bonópolis;2013;3465;164.41;0.0;0.0
5203609.0;Brazabrantes;2013;3109;147.52;0.0;0.0
5203807.0;Britânia;2013;5168;245.22;93.64;93.64
5203906.0;Buriti Alegre;2013;8482;402.47;92.23;0.0
5203939.0;Buriti de Goiás;2013;2352;111.6;0.0;0.0
5203962.0;Buritinópolis;2013;3068;145.58;0.0;0.0
5204003.0;Cabeceiras;2013;6967;330.58;0.0;0.0
5204102.0;Cachoeira Alta;2013;10246;486.17;390.26;0.0
5204201.0;Cachoeira de Goiás;2013;1296;61.5;0.0;0.0
5204250.0;Cachoeira Dourada;2013;7597;360.48;225.18;225.18
5204300.0;Caçu;2013;12969;615.38;535.53;535.53
5204409.0;Caiapônia;2013;16047;761.43;400.56;400.56
5204508.0;Caldas Novas;2013;70335;3337.4;2241.0;2241.0
5204557.0;Caldazinha;2013;3196;151.65;0.0;0.0
5204607.0;Campestre de Goiás;2013;3195;151.6;0.0;0.0
5204656.0;Campinaçu;2013;3381;160.43;0.0;0.0
5204706.0;Campinorte;2013;10660;505.82;0.0;0.0
